total_loc,unique_operands,unique_operators,total_operands,total_operators,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_effort,halstead_time,branch_count,decision_count,call_pairs,condition_count,cyclomatic_complexity,cyclomatic_density,decision_density,formal_parameters,Defect
8,5,5,8,15,23,52,0.25,4,208,11.56,0,0,1,0,1,0.14,0,0,FALSE
13,7,7,9,14,23,60,0.22,4.55,272.73,15.15,4,2,2,2,2,0.18,1,1,TRUE
8,5,5,8,15,23,52,0.25,4,208,11.56,0,0,1,0,1,0.14,0,0,FALSE
7,5,6,6,9,15,35,0.28,3.57,125,6.94,0,0,1,0,1,0.2,0,0,FALSE
8,5,5,7,11,18,41,0.29,3.45,141.38,7.85,0,0,1,0,1,0.14,0,0,TRUE
7,5,6,6,9,15,35,0.28,3.57,125,6.94,0,0,1,0,1,0.2,0,0,FALSE
8,5,5,7,11,18,41,0.29,3.45,141.38,7.85,0,0,1,0,1,0.14,0,0,TRUE
14,8,8,10,16,26,72,0.2,5,360,20,4,2,2,2,2,0.17,1,0,TRUE
8,5,5,7,11,18,41,0.29,3.45,141.38,7.85,0,0,1,0,1,0.14,0,0,TRUE
8,4,5,6,10,16,35,0.27,3.7,129.63,7.2,0,0,1,0,1,0.17,0,0,TRUE
8,4,5,6,10,16,35,0.27,3.7,129.63,7.2,0,0,1,0,1,0.17,0,0,FALSE
11,5,6,8,14,22,52,0.21,4.76,247.62,13.76,0,0,1,0,1,0.11,0,0,TRUE
11,5,6,8,14,22,52,0.21,4.76,247.62,13.76,0,0,1,0,1,0.11,0,0,FALSE
15,6,7,10,17,27,69,0.17,5.88,405.88,22.55,4,2,2,2,2,0.15,1,0,FALSE
15,6,7,10,17,27,69,0.17,5.88,405.88,22.55,4,2,2,2,2,0.15,1,0,TRUE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,FALSE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,FALSE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
14,5,7,10,18,28,69,0.14,7.14,492.86,27.38,4,2,1,2,3,0.25,1,0,FALSE
14,5,7,10,18,28,69,0.14,7.14,492.86,27.38,4,2,1,2,3,0.25,1,0,TRUE
26,8,8,16,28,44,121,0.13,7.69,930.77,51.71,10,5,3,5,4,0.17,1,0,TRUE
26,8,8,16,28,44,121,0.13,7.69,930.77,51.71,10,5,3,5,4,0.17,1,0,TRUE
21,7,8,14,25,39,105,0.13,7.69,807.69,44.87,8,4,2,4,4,0.21,1,0,FALSE
21,7,8,14,25,39,105,0.13,7.69,807.69,44.87,8,4,2,4,4,0.21,1,0,TRUE
22,7,9,14,25,39,108,0.11,9.09,981.82,54.55,6,3,2,3,3,0.16,1,0,FALSE
22,7,9,14,25,39,108,0.11,9.09,981.82,54.55,6,3,2,3,3,0.16,1,0,FALSE
17,5,8,12,22,34,87,0.1,10,870,48.33,4,2,1,2,3,0.2,1,0,TRUE
17,5,8,12,22,34,87,0.1,10,870,48.33,4,2,1,2,3,0.2,1,0,FALSE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,FALSE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,FALSE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,FALSE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,FALSE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,TRUE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,FALSE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,FALSE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,TRUE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,TRUE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,FALSE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,FALSE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,TRUE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,TRUE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
14,5,6,8,18,26,62,0.21,4.76,295.24,16.4,4,2,3,2,3,0.25,1,0,TRUE
14,5,6,8,18,26,62,0.21,4.76,295.24,16.4,4,2,3,2,3,0.25,1,0,FALSE
26,9,7,14,28,42,116,0.18,5.56,644.44,35.8,10,5,5,5,4,0.17,1,0,TRUE
26,9,7,14,28,42,116,0.18,5.56,644.44,35.8,10,5,5,5,4,0.17,1,0,FALSE
21,7,7,12,25,37,97,0.17,5.88,570.59,31.7,8,4,4,4,4,0.21,1,0,TRUE
21,7,7,12,25,37,97,0.17,5.88,570.59,31.7,8,4,4,4,4,0.21,1,0,TRUE
22,9,7,12,25,37,102,0.21,4.76,485.71,26.98,6,3,4,3,3,0.16,1,0,FALSE
22,9,7,12,25,37,102,0.21,4.76,485.71,26.98,6,3,4,3,3,0.16,1,0,TRUE
17,6,7,10,22,32,82,0.17,5.88,482.35,26.8,4,2,3,2,3,0.2,1,0,TRUE
17,6,7,10,22,32,82,0.17,5.88,482.35,26.8,4,2,3,2,3,0.2,1,0,TRUE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,FALSE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,FALSE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,FALSE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,TRUE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,FALSE
14,5,6,8,16,24,57,0.21,4.76,271.43,15.08,4,2,1,2,3,0.25,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,TRUE
26,9,7,14,26,40,110,0.18,5.56,611.11,33.95,10,5,3,5,4,0.17,1,0,FALSE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
21,7,7,12,23,35,92,0.17,5.88,541.18,30.07,8,4,2,4,4,0.21,1,0,TRUE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,FALSE
22,9,7,12,23,35,97,0.21,4.76,461.9,25.66,6,3,2,3,3,0.16,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,TRUE
17,6,7,10,20,30,76,0.17,5.88,447.06,24.84,4,2,1,2,3,0.2,1,0,FALSE
14,5,6,8,18,26,62,0.21,4.76,295.24,16.4,4,2,3,2,3,0.25,1,0,TRUE
14,5,6,8,18,26,62,0.21,4.76,295.24,16.4,4,2,3,2,3,0.25,1,0,TRUE
26,9,7,14,28,42,116,0.18,5.56,644.44,35.8,10,5,5,5,4,0.17,1,0,FALSE
26,9,7,14,28,42,116,0.18,5.56,644.44,35.8,10,5,5,5,4,0.17,1,0,TRUE
21,7,7,12,25,37,97,0.17,5.88,570.59,31.7,8,4,4,4,4,0.21,1,0,TRUE
21,7,7,12,25,37,97,0.17,5.88,570.59,31.7,8,4,4,4,4,0.21,1,0,TRUE
22,9,7,12,25,37,102,0.21,4.76,485.71,26.98,6,3,4,3,3,0.16,1,0,FALSE
22,9,7,12,25,37,102,0.21,4.76,485.71,26.98,6,3,4,3,3,0.16,1,0,FALSE
17,6,7,10,22,32,82,0.17,5.88,482.35,26.8,4,2,3,2,3,0.2,1,0,TRUE
17,6,7,10,22,32,82,0.17,5.88,482.35,26.8,4,2,3,2,3,0.2,1,0,TRUE
34,9,8,18,36,54,152,0.13,7.69,1169.23,64.96,12,6,5,6,4,0.13,1,0,TRUE
34,9,8,18,36,54,152,0.13,7.69,1169.23,64.96,12,6,5,6,4,0.13,1,0,TRUE
34,9,8,18,36,54,152,0.13,7.69,1169.23,64.96,12,6,5,6,4,0.13,1,0,FALSE
34,9,8,18,36,54,152,0.13,7.69,1169.23,64.96,12,6,5,6,4,0.13,1,0,FALSE
38,7,7,20,39,59,155,0.1,10,1550,86.11,16,8,6,8,5,0.15,1,0,TRUE
38,7,7,20,39,59,155,0.1,10,1550,86.11,16,8,6,8,5,0.15,1,0,TRUE
38,7,7,20,39,59,155,0.1,10,1550,86.11,16,8,6,8,5,0.15,1,0,FALSE
38,7,7,20,39,59,155,0.1,10,1550,86.11,16,8,6,8,5,0.15,1,0,TRUE
29,6,7,14,31,45,115,0.12,8.33,958.33,53.24,8,4,4,4,3,0.12,1,0,TRUE
29,6,7,14,31,45,115,0.12,8.33,958.33,53.24,8,4,4,4,3,0.12,1,0,FALSE
29,6,7,14,31,45,115,0.12,8.33,958.33,53.24,8,4,4,4,3,0.12,1,0,TRUE
29,6,7,14,31,45,115,0.12,8.33,958.33,53.24,8,4,4,4,3,0.12,1,0,TRUE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,FALSE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,FALSE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,TRUE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,FALSE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,TRUE
14,6,7,10,18,28,71,0.17,5.88,417.65,23.2,4,2,1,2,3,0.25,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
26,9,8,16,28,44,124,0.14,7.14,885.71,49.21,10,5,3,5,4,0.17,1,0,TRUE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,FALSE
21,8,8,14,25,39,108,0.14,7.14,771.43,42.86,8,4,2,4,4,0.21,1,0,TRUE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
22,8,9,14,25,39,110,0.13,7.69,846.15,47.01,6,3,2,3,3,0.16,1,0,FALSE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,TRUE
17,6,8,12,22,34,89,0.13,7.69,684.62,38.03,4,2,1,2,3,0.2,1,0,FALSE
26,8,9,14,32,46,130,0.13,7.69,1000,55.56,8,4,3,4,1,0.05,1,0,TRUE
26,8,9,14,32,46,130,0.13,7.69,1000,55.56,8,4,3,4,1,0.05,1,0,TRUE
33,10,11,18,39,57,173,0.1,10,1730,96.11,12,6,4,6,2,0.07,1,0,TRUE
33,10,11,18,39,57,173,0.1,10,1730,96.11,12,6,4,6,2,0.07,1,0,TRUE
33,9,11,18,39,57,170,0.09,11.11,1888.89,104.94,12,6,4,6,2,0.07,1,0,FALSE
33,9,11,18,39,57,170,0.09,11.11,1888.89,104.94,12,6,4,6,2,0.07,1,0,TRUE
29,9,10,16,36,52,153,0.11,9.09,1390.91,77.27,8,4,3,4,1,0.04,1,0,FALSE
29,9,10,16,36,52,153,0.11,9.09,1390.91,77.27,8,4,3,4,1,0.04,1,0,FALSE
29,9,10,16,36,52,153,0.11,9.09,1390.91,77.27,8,4,3,4,1,0.04,1,0,TRUE
29,9,10,16,36,52,153,0.11,9.09,1390.91,77.27,8,4,3,4,1,0.04,1,0,FALSE
16,5,7,8,20,28,69,0.18,5.56,383.33,21.3,4,2,1,0,3,0.21,0,0,TRUE
16,5,7,8,20,28,69,0.18,5.56,383.33,21.3,4,2,1,0,3,0.21,0,0,TRUE
23,7,9,12,27,39,108,0.13,7.69,830.77,46.15,8,4,2,2,4,0.19,2,0,TRUE
23,7,9,12,27,39,108,0.13,7.69,830.77,46.15,8,4,2,2,4,0.19,2,0,TRUE
19,6,8,10,24,34,89,0.15,6.67,593.33,32.96,4,2,1,0,3,0.18,0,0,FALSE
19,6,8,10,24,34,89,0.15,6.67,593.33,32.96,4,2,1,0,3,0.18,0,0,TRUE
15,8,9,18,28,46,130,0.1,10,1300,72.22,4,2,1,0,3,0.23,0,0,FALSE
15,8,9,18,28,46,130,0.1,10,1300,72.22,4,2,1,0,3,0.23,0,0,FALSE
22,10,11,22,35,57,173,0.08,12.5,2162.5,120.14,8,4,2,2,4,0.2,2,0,TRUE
22,10,11,22,35,57,173,0.08,12.5,2162.5,120.14,8,4,2,2,4,0.2,2,0,FALSE
18,9,10,20,32,52,153,0.09,11.11,1700,94.44,4,2,1,0,3,0.19,0,0,TRUE
18,9,10,20,32,52,153,0.09,11.11,1700,94.44,4,2,1,0,3,0.19,0,0,TRUE
12,6,6,10,14,24,59,0.2,5,295,16.39,0,0,1,0,1,0.1,0,0,TRUE
12,6,6,10,14,24,59,0.2,5,295,16.39,0,0,1,0,1,0.1,0,0,TRUE
19,8,8,14,21,35,97,0.14,7.14,692.86,38.49,4,2,2,2,2,0.12,1,0,FALSE
19,8,8,14,21,35,97,0.14,7.14,692.86,38.49,4,2,2,2,2,0.12,1,0,TRUE
15,7,7,12,18,30,79,0.17,5.88,464.71,25.82,0,0,1,0,1,0.08,0,0,FALSE
15,7,7,12,18,30,79,0.17,5.88,464.71,25.82,0,0,1,0,1,0.08,0,0,FALSE
8,4,5,5,10,15,32,0.32,3.13,100,5.56,2,1,1,1,2,0.29,1,1,TRUE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,FALSE
20,8,6,11,20,31,81,0.24,4.17,337.5,18.75,8,4,3,4,3,0.17,1,1,TRUE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,TRUE
15,7,6,9,17,26,66,0.26,3.85,253.85,14.1,6,3,2,3,3,0.21,1,1,TRUE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,TRUE
8,4,5,5,10,15,32,0.32,3.13,100,5.56,2,1,1,1,2,0.29,1,1,FALSE
11,7,6,10,15,25,64,0.23,4.35,278.26,15.46,0,0,1,0,1,0.11,0,0,TRUE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,FALSE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,FALSE
8,6,5,8,11,19,45,0.3,3.33,150,8.33,0,0,1,0,1,0.17,0,0,TRUE
11,7,6,10,15,25,64,0.23,4.35,278.26,15.46,0,0,1,0,1,0.11,0,0,FALSE
8,4,5,5,10,15,32,0.32,3.13,100,5.56,2,1,1,1,2,0.29,1,1,TRUE
20,8,6,11,20,31,81,0.24,4.17,337.5,18.75,8,4,3,4,3,0.17,1,1,TRUE
15,7,6,9,17,26,66,0.26,3.85,253.85,14.1,6,3,2,3,3,0.21,1,1,TRUE
8,4,5,5,10,15,32,0.32,3.13,100,5.56,2,1,1,1,2,0.29,1,1,TRUE
12,5,5,10,17,27,62,0.2,5,310,17.22,0,0,1,0,1,0.1,0,0,FALSE
12,5,5,10,17,27,62,0.2,5,310,17.22,0,0,1,0,1,0.1,0,0,TRUE
15,6,6,12,21,33,82,0.17,5.88,482.35,26.8,0,0,1,0,1,0.08,0,0,FALSE
15,6,6,12,21,33,82,0.17,5.88,482.35,26.8,0,0,1,0,1,0.08,0,0,FALSE
19,7,7,14,24,38,100,0.14,7.14,714.29,39.68,4,2,2,2,2,0.12,1,0,TRUE
19,7,7,14,24,38,100,0.14,7.14,714.29,39.68,4,2,2,2,2,0.12,1,0,FALSE
17,6,6,16,33,49,121,0.13,7.69,930.77,51.71,0,0,1,0,1,0.07,0,0,TRUE
17,6,6,16,33,49,121,0.13,7.69,930.77,51.71,0,0,1,0,1,0.07,0,0,TRUE
20,7,6,18,37,55,141,0.13,7.69,1084.62,60.26,0,0,1,0,1,0.06,0,0,TRUE
20,7,6,18,37,55,141,0.13,7.69,1084.62,60.26,0,0,1,0,1,0.06,0,0,TRUE
24,8,8,20,40,60,166,0.1,10,1660,92.22,4,2,2,2,2,0.09,1,0,FALSE
24,8,8,20,40,60,166,0.1,10,1660,92.22,4,2,2,2,2,0.09,1,0,TRUE
13,8,6,14,19,33,87,0.19,5.26,457.89,25.44,0,0,1,0,1,0.09,0,0,FALSE
13,8,6,14,19,33,87,0.19,5.26,457.89,25.44,0,0,1,0,1,0.09,0,0,FALSE
16,9,7,16,23,39,108,0.16,6.25,675,37.5,0,0,1,0,1,0.07,0,0,TRUE
16,9,7,16,23,39,108,0.16,6.25,675,37.5,0,0,1,0,1,0.07,0,0,FALSE
20,10,8,18,26,44,127,0.14,7.14,907.14,50.4,4,2,2,2,2,0.11,1,0,TRUE
20,10,8,18,26,44,127,0.14,7.14,907.14,50.4,4,2,2,2,2,0.11,1,0,TRUE
5,3,4,4,7,11,21,0.38,2.63,55.26,3.07,0,0,1,0,1,0.25,0,1,TRUE
7,4,5,6,9,15,32,0.27,3.7,118.52,6.58,0,0,1,0,1,0.17,0,0,TRUE
5,3,4,4,7,11,21,0.38,2.63,55.26,3.07,0,0,1,0,1,0.25,0,1,FALSE
10,5,6,8,13,21,50,0.21,4.76,238.1,13.23,0,0,1,0,1,0.11,0,0,TRUE
12,6,6,8,14,22,54,0.25,4,216,12,4,2,2,2,2,0.18,1,1,FALSE
7,4,5,6,9,15,32,0.27,3.7,118.52,6.58,0,0,1,0,1,0.17,0,0,FALSE
6,4,5,5,9,14,30,0.32,3.13,93.75,5.21,0,0,1,0,1,0.2,0,0,TRUE
8,5,5,7,11,18,41,0.29,3.45,141.38,7.85,0,0,1,0,1,0.14,0,0,FALSE
6,4,5,5,9,14,30,0.32,3.13,93.75,5.21,0,0,1,0,1,0.2,0,0,TRUE
11,6,6,9,15,24,59,0.22,4.55,268.18,14.9,0,0,1,0,1,0.1,0,0,TRUE
13,7,7,9,16,25,65,0.22,4.55,295.45,16.41,4,2,2,2,2,0.17,1,0,TRUE
8,5,5,7,11,18,41,0.29,3.45,141.38,7.85,0,0,1,0,1,0.14,0,0,TRUE
15,7,8,15,30,45,121,0.12,8.33,1008.33,56.02,2,1,3,1,2,0.14,1,0,FALSE
12,7,6,13,26,39,100,0.18,5.56,555.56,30.86,0,0,3,0,1,0.09,0,0,TRUE
8,6,6,8,10,18,44,0.25,4,176,9.78,0,0,1,0,1,0.17,0,0,FALSE
8,6,6,8,10,18,44,0.25,4,176,9.78,0,0,1,0,1,0.17,0,0,FALSE
13,8,8,16,19,35,97,0.13,7.69,746.15,41.45,0,0,1,0,1,0.09,0,0,TRUE
13,8,8,16,19,35,97,0.13,7.69,746.15,41.45,0,0,1,0,1,0.09,0,0,FALSE
15,8,8,12,17,29,80,0.17,5.88,470.59,26.14,4,2,2,2,2,0.15,1,0,TRUE
15,8,8,12,17,29,80,0.17,5.88,470.59,26.14,4,2,2,2,2,0.15,1,0,TRUE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,FALSE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,TRUE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,FALSE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,TRUE
21,9,8,14,23,37,104,0.16,6.25,650,36.11,8,4,2,4,4,0.21,1,0,FALSE
21,9,8,14,23,37,104,0.16,6.25,650,36.11,8,4,2,4,4,0.21,1,0,TRUE
24,11,9,20,28,48,143,0.12,8.33,1191.67,66.2,6,3,2,3,3,0.14,1,0,FALSE
24,11,9,20,28,48,143,0.12,8.33,1191.67,66.2,6,3,2,3,3,0.14,1,0,TRUE
19,9,9,18,25,43,124,0.11,9.09,1127.27,62.63,4,2,1,2,3,0.18,1,0,FALSE
19,9,9,18,25,43,124,0.11,9.09,1127.27,62.63,4,2,1,2,3,0.18,1,0,FALSE
14,7,8,12,18,30,81,0.15,6.67,540,30,4,2,1,2,3,0.25,1,0,TRUE
14,7,8,12,18,30,81,0.15,6.67,540,30,4,2,1,2,3,0.25,1,0,FALSE
26,10,9,18,28,46,135,0.12,8.33,1125,62.5,10,5,3,5,4,0.17,1,0,TRUE
26,10,9,18,28,46,135,0.12,8.33,1125,62.5,10,5,3,5,4,0.17,1,0,TRUE
21,9,9,16,25,41,118,0.13,7.69,907.69,50.43,8,4,2,4,4,0.21,1,0,TRUE
21,9,9,16,25,41,118,0.13,7.69,907.69,50.43,8,4,2,4,4,0.21,1,0,TRUE
24,11,11,22,30,52,160,0.09,11.11,1777.78,98.77,6,3,2,3,3,0.14,1,0,FALSE
24,11,11,22,30,52,160,0.09,11.11,1777.78,98.77,6,3,2,3,3,0.14,1,0,TRUE
19,9,10,20,27,47,138,0.09,11.11,1533.33,85.19,4,2,1,2,3,0.18,1,0,FALSE
19,9,10,20,27,47,138,0.09,11.11,1533.33,85.19,4,2,1,2,3,0.18,1,0,FALSE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,TRUE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,FALSE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,TRUE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,TRUE
21,9,8,14,23,37,104,0.16,6.25,650,36.11,8,4,2,4,4,0.21,1,0,TRUE
21,9,8,14,23,37,104,0.16,6.25,650,36.11,8,4,2,4,4,0.21,1,0,TRUE
24,12,9,20,28,48,146,0.13,7.69,1123.08,62.39,6,3,2,3,3,0.14,1,0,FALSE
24,12,9,20,28,48,146,0.13,7.69,1123.08,62.39,6,3,2,3,3,0.14,1,0,TRUE
19,9,9,18,25,43,124,0.11,9.09,1127.27,62.63,4,2,1,2,3,0.18,1,0,FALSE
19,9,9,18,25,43,124,0.11,9.09,1127.27,62.63,4,2,1,2,3,0.18,1,0,FALSE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,TRUE
14,7,7,10,16,26,68,0.2,5,340,18.89,4,2,1,2,3,0.25,1,0,FALSE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,TRUE
26,11,8,16,26,42,123,0.17,5.88,723.53,40.2,10,5,3,5,4,0.17,1,0,TRUE
21,9,8,14,23,37,104,0.16,6.25,650,36.11,8,4,2,4,4,0.21,1,0,TRUE
